query,recordID,insertUserID,name,bodyPlainText,dateInserted
ansia,6096655,34967221,PSICHIATRA,"Buonasera, la settimana scorsa sono andata da uno psichiatra importante che ha guarito la figlia di una un'amica di mamma che soffriva di depressione.  Prima sono andata a fare un colloquio con una dottoressa (psicologa) che mi ha fatto l'anamnesi. Mi ha fatto varie domande sui miei genitori, sui miei fratelli e alla fine quando mio padre le ha parlato delle mie ossessioni con i lavaggi (anche se ha esagerato dicendo che mi lavo le mani 100 volte, ma io me le lavo solo 2 volte perchè sono sporche). Però per la doccia ci metto 1 ora quando mi devo fare anche i capelli, perchè voglio fare le cose con calma e lavarmi bene i capelli, invece mia madre arronza per fare presto.  Comunque per farla breve la dottoressa mi ha fatto l'anamnesi di ""temperamento ciclotimico"" che è una forma più lieve  del disturbo bipolare.  E poi mi ha chiesto se avessi dei momenti in cui stavo più sù ed altri più giù. Ma più che altro penso che la mia irrequietezza/ansia sociale sia dovuta ai mia madre che mi giudica molto o comunque si sente in dovere di dire qualcosa, quando per esempio qualcuno estraneo alla casa mi dice che sto nervosa. Quindi penso che anche se, prendessi i farmaci che mi ha prescritto il medico per il disturbo bipolare (episodio depressivo e mania), se vivo ancora con loro, la situazione non cambierebbe. Perchè pure la psicologa da cui andavo prima ha detto che le unghie me le mangiavo per colpa loro. Perchè mia madre è molto pesante e meschina. Per esempio quando le raccontai che avevo litigato con le colleghe del mio corso, lei ha pensato che fossi io che ero disadattata. Invece anche i miei colleghi mi hanno difeso dicendo che la mia collega si credeva di essere chissà chi per avermi eliminato dal gruppo dei colleghi. Però mia madre, conoscendomi avrebbe dovuto difendere me. Invece lei mette sempre in dubbio me.",2024-09-26T20:31:20+00:00
ansia,6096592,34985127,Lavoro e ansia,"Ciao a tutti, ho bisogno di sfogarmi sperando di raccogliere esperienze simili alla mia. Chi ha provato ansia per il lavoro? La mia deriva dal fatto che ho sempre svolto un lavoro d'ufficio. Ho cambiato dopo molti anni quando le responsabilità aumentavano sempre di più e mi davano  mansioni da svolgere senza avere un adeguata formazione e per questo ho iniziato a soffrire di ansia. Adesso dove lavoro mi trovo bene ma ho il terrore di aver commesso degli errori nel precedente rapporto di lavoro e di avere delle ripercussioni.",2024-09-25T15:20:43+00:00
ansia,6096539,34979880,Ansia,"Oggi al lavoro per la prima volta mi sono sentita prendere dall'ansia... All'improvviso ha cominciato farmi male dietro il collo e nel petto e nello stomaco mi sentivo un rimbombo. Una sensazione di confusione e stranissima per me. Dopo una decina di minuti tutto è sparito.. La stessa sensazione d'ansia ho rivissuto alla sera mettendo a letto mio figlio che mi raccontava dispiaciuto che a scuola gli hanno cambiato il posto a tavola della mensa... . A chi sono capitate questi crisi d'ansia, come le gestite? C'è da preoccuparsi? Grazie",2024-09-23T21:20:42+00:00
solitudine,6100733,34985919,Anatomia di una ossessione,"Di questo si tratta. Una ossessione. Ognuno di noi ha la sua faccia, un modo unico di sorridere, di parlare, di riedere di camminare. E di amare.  Quando mi innamoro mi ossessiono. Ho una emotività molto esuberante, che mi ha fatto vivere intensamente ma mi ha fatto ache passare periodi complicati.  DIrecente mi sono inamorato di una persona che dopo una breve relazione mi ha lasciato. Non sto a raccontare di nunovo la storia che ho la nausea da quanto ne ho parlato. Son passati 100 giorni e solo dall' 8 dicembre posso dire di stare meglio e di essere in uno stato d'animo sufficientemente lontano dal patologico.  Ossessione. Di questo si è trattato. IO avrei voluto passare altri 1000 anni con lei ma quando mi è stato fatto presente che il mi tempo era esaurito, invece di giorie della dolcezza dei momenti belli, ho passato mesi a piangere in macchina ed a stare male. Perchè? Perchè non mi sono adattato prima al cambiamento? Perchè non ho pensato subito che se una persona ti lascia non è la tua persona?  Perchè ho continuato a pensare che la felicità fosse solo lei? Neve. QUando nevica non si vede più nulla. SI vede solo la neve e per quanto tu abbia lavorato per tenere in ordine il tuo giardinetto, per quanto tu conosca bene la montagna che vedi ogni giorno, quando nevica vedi solo la neve. Ho continuato a vedere solo la neve. E partivo, prima che nevicasse, da una situazione di olimpica solitudione beata. Senza rassegnazione nè sdegno mi godevo i traguardi raggiunti ed il tempo libero in un equilibrio aureo. Poi la passione, poi la disperazione.  Disperazione che ho dissezionato la felicità è solo lei La dittatura del desiderio. Questo ha soggioagato la mia mente. NOn c'è altra via llo star bene che la presenza della persona che ti ha lasciato. A prescindere da come ti ha trattato. Lei è l'unica. Lei è la sola. E chiunque dica queste cose alla tua anima ha credito illimitato perchè ha come complice invincibile l'emotività. Io sono terribilmente emotivo. Vi auguro miglior fortuna. La ragione ha un bel da fare di fronte a questa nevicata. Non ha una pala ma un cucchiaino. Ed ha come alleato solo il tempo che per carità è potente ma è lento e non ascolta.  2. lei può essere ancora tua non tutto è perduto corollario del primo dogma. La fiducia incrollabile che lei può cambiare idea. Mentre è palese che non lo farà. La cosa che fa ridere è che mi sono trovato anche nella situazione opposta, ossia di lasciare con animo freddo (ma con modi molto più garbati, se posso farmi un complimento da solo) chi era ancora innamorato di me. Essere innamorati di qualcuno non ammette sconfitta neanche di fronte ad evidenze palesi. E si continua a vivere cercando di unifromare la propria vita a quello che potrebbe essere appetibile per chi ci ha lasciato. Il mondo non è più il mondo, ma è il mondo attraverso quello che potrebbe portare lei di nuovo verso di me. Quando guardo l'alba o le montagne non vedo l'alba o le montagne ma vedo qualcosa che le piaceva. E che vorrei condividere con lei. Questo è uno sclaino difficile da rimuovere.  Ma il sollievo di vedere un bel tramonto e vedere solo un bel tramonto è notevole. Dato che continuare a vedere tutto il mondfo mediato da una persona che non cio vuole non fa bene alla autostima. E sentirsi dei completi e patetici c….ni non mitiga le sofferenze della neo solitudine 3. è tutto finito la rabbia in tutto questo è che pur essendo sempre stato ferocemente innamorato della vita, di fronte ad un vicolo cieco così vincolante ho visto il fondo. ho visto l'abisso. Non ho mai voluto fare del male a me stesso, non ho mai voluto seriamente porre fine a nulla ma ho capito come ci si arriva. E sono arrabbiato. E' cosi dolce vivere. E tutto quello che mi porta lontano da questa convinzione deve sparire.",2024-12-10T21:18:36+00:00
solitudine,6099175,34994532,Solitudine,"Ciao a tutti  Dopo la fine, 5 mesi fa, di una relazione importante durata anni, fatico ad essere serena da sola. Credo di essere una persona indipendente ma ora ho sempre bisogno di riempire il mio tempo con lavoro o uscendo ma ho pochissimi amici e provo una grande insoddisfazione generale e continua sensazione di essere...sola. Qualche consiglio su come andare avanti più serenamente? :(",2024-11-13T17:15:35+00:00
solitudine,6095357,34992865,"Ho bisogno di aiuto, senza giudizi","Mi sono appena iscritta, mi ha spinto a farlo una situazione difficile che sto affrontando da un po di tempo. Ho timore di essere giudicata, ma allo stesso tempo questa situazione mi sta uccidendo, non posso parlare con nessuno. Mi rivolgo a voi, anche solo per uno sfogo, un confronto, un consiglio. Sono una mamma e una moglie. I miei bambini sono abbastanza piccoli. Con mio marito sono iniziati i primi problemi a causa di sua madre, litigi poiché lei mi trattava male e lui per timore di prendere posizione non ha mai fatto nulla per difendermi. Ne ho sofferto, soprattutto quando è nata la nostra prima figlia mia suocera ha iniziato a trattarmi male, e sono iniziati i problemi. Le liti con mio marito, perché non mi sentivo difesa, sono entrata in crisi. Lui aveva timore di rispondere ai suoi, genitori autoritari vecchio stampo e molto pieni di se. Mi sono sempre sentita non accettata da loro, non alla loro altezza. Abbiamo superato la crisi allontanandoci da loro per un po. Ma dentro di me forse qualcosa si era ormai spezzato. Non ho voluto dare ascolto per non turbare l equilibrio familiare. Nasce il secondo figlio ed entro in crisi, senza aiuti per la seconda volta, i miei genitori hanno problemi di salute non hanno mai potuto aiutarmi. Con la prima ho sempre fatto tutto da sola. Idem per il secondo, mia suocera viene solo su invito e per fare l ospite. L unica cosa che continua ad unire me e mio marito è il poter contare l uno sull altra. Abbiamo fatto tutto da soli e spesso è stata dura. Ma con la nascita del secondo anche lui entra in crisi. Ricominciare da capo dopo 4 anni (i bambini si passano 4 anni) sembra mettere in crisi entrambi. Solo che lui rientra presto al lavoro e io resto sola ed entro in crisi, lui rientra e vuole solo dormire, decide di andare in stanzetta a dormire (fa lavoro notturno) io mi ritrovo sola nel lettone con neonato perennemente attaccato al seno e bimba di 4 anni on preda ad attacchi di gelosia. Mi sento molto sola e lui non mi capisce, troppo preso dalla sua stanchezza ma ero stanca pure io. Faccio nottate tutte da sola per un intero anno. Stremata decido di togliere il seno.a mio figlio. La solitudine è il non sentirmi capita mi hanno allontanato molto da mio marito. Ebbene non facciamo più l amore, io non ho più voglia, sono stanca, mi sento annullata come donna e inizio a chiedermi se per caso non ci siano problemi ormonali. Ma dopo un paio di mesi senza allattare qualcosa cambia. Una persona attira la mia attenzione, inizio a pensarci tutti I giorni, è una persona che in realtà conoscevo da un paio di anni ma solo buongiorno e buonasera. Inizio ad accorgermi di una simpatia da parte sua di un occhio di riguardo e inizio a fantasticare. La cosa inizia ad incuriosirmi parecchio, ci tengo a precisare che mio marito non è un tipo romantico o che mi da particolari attenzioni ma lui è così di natura è sempre statò cosi ma ad un certo punto inizio a sentire queste mancanze e pur dicendogli più volte che mi senti trascurata lui reagisce con imbarazzo mi da anche ragione ma poi torna tutto come sempre. Gliene parlo più e più volte. Non fa mai nulla. Fino a che un giorno presa talmente tanto dal pensiero di questa persona,gli scrivo e mi dichiaro. Lui mi risponde in maniera molto garbata che sono una bella donna e mi augura una buona serata. La mattina dopo mi chiama e parliamo tanto, il mio desiderio cresce, scopro che ha una compagna. Decidiamo di incontrarci appena possibile. Io sono spaventata la eccitata allo stesso tempo, non ho mai mai mai tradito. L incontro avviene, lui è affascinante,ha quegli occhi magnetici che mi trasmettono quel calore che mi manca da tanto tempo, capisco che è quello ad avermi colpito. Tradisco mio marito, mi sento subito in colpa e addirittura mi sfogo con questa persona subito. Continuiamo a massaggiare, scopro una brava persona, attenta! Mi legge dentro, mi ascolta, telefonate interminabili, mi dice quello che provo prima ancora che io parli, mi capisce.gli racconto tutta la mia situazione e mi dice ""hai solo bisogno di essere amata"". Passa un anno durante il quale ci siamo sempre messaggiati e telefonati tutti i giorni. Ci siamo visti appena si poteva, poche volte in verità perché nel frattempo la sua compagna ci ha scoperti e lui per proteggermi cerca di vedermi solo quando è proprio sicuro che lei non possa seguirlo. Lei scopre chi sono e minaccia di venire sotto casa mia. Lui gli dice di lasciarmi perdere perché ci sono dei bimbi di mezzo. Siamo innamorati, lui però ha 17 anni più di me, mi ha detto chiaramente che non vuole più restare solo e sa bene che io non lascerei mai mio marito. Non posso distruggere i miei bambini. Adesso ci sentiamo ancora ma ci vediamo pochissimo perché lui è frenato, non vuole che lei scopra che mi vede ancora. Ha paura per la differenza di età e non vuole più stare solo, la sua compagna è la sua stabilità,le vuole molto bene. Io sono il suo grande amore impossibile. Sto soffrendo, lo amo pazzamente e piango tutti i giorni. Ho provato a chiudere più volte ma non c'è la faccio, stessa cosa vale per lui solo che lui essendo più grande dice di essere razionale. Lui ha rapporti sessuali con la sua compagna, rapporti quotidiani. Io soffro di gelosia. Io non ho rapporti con mio marito da tanto tantissimo tempo. So che dovrei chiudere con questa storia e impegnarmi a salvare questo matrimonio per il bene della mia famiglia, ma mio marito nonostante non ci siano rapporti non fa nulla per riaccendere la fiamma, fiamma che forse non è mai stata particolarmente forte ma c era altro che ci univa. Ma ora non basta più, lo stress e la quotidianità ci hanno messi a dura prova. Il mio problema principale adesso è che sto soffrendo per quest uomo e lui dice di amarmi ma non lo vedo sofferente quanto me. Mi dice che non è così, che soffre ma che è più razionale, che mi ama che è legato a me ma che la nostra vita insieme sarebbe impossibile, soprattutto per i bambini che ne soffrirebbrro. E ha ragione. Sono innamorata follemente, ma soffro anche perché ci vediamo ogni 2 mesi se va bene, lui dice che bisogna accontentarsi. Io soffro tanto. Sto valutando di andare in terapia,ma dall altro lato non voglio dimenticarlo. Ho bisogno di un punto di vista obiettivo.",2024-08-31T15:35:05+00:00
solitudine,6094456,34982974,A volte non mi capisco,"Ciao a tutti, vorrei un parere sul mio stato d'animo. Ho un'età (46) in cui sento che la mia vita è piuttosto appagata, mi sento bene con me stessa, non ho più voglia di drammi o conflitti e per questo cerco più la solitudine che la compagnia di amici, ma nella mia solitudine ci vivo più che bene. Non capisco, però, perché quando vedo persone della mia età condividere serate o viaggi mi scatta un senso di invidia. In pratica non vivo male stare sola ma vivo male vedere gente stare bene in compagnia. Ma perché???? Non so come gestire questo stato contraddittorio",2024-08-16T09:50:36+00:00
solitudine,6092343,26890169,Stufa di essere ignorata.,"È come se la mia esistenza sia effimera: ci sono o non ci sono non cambia nulla. Anzi, a volte mi sembra solo di essere un peso per certe persone e per tale ragione preferisco stare sola. Mi ferisce moltissimo rendermi conto di non contare nulla e quelle poche persone che mi stanno intorno mi considerano giusto perché non possono farne a meno. Vorrei sparire per sempre e se ne avessi la possibilità lo farei. Scommetto che anche questo post non verrà considerato, così come ormai tutti non mi considerano qualunque cosa dica o faccia ma non importa, mi ci devo abituare a questo e ho anche bisogno di sfogarmi un po', in fin dei conti. In questa vita non mi sono mai sentita bella, anzi, sono sempre stata paragonata a qualcuno. ""Quella è più alta di te"", ""Ha voti più alti dei tuoi"", ""sembri più piccola degli altri"", ""è più formosa di te"". Difficilmente mi sento dire un complimento e se mai arriva, c'è sempre uno scopo dietro. Se confido di avere un progetto per il futuro c'è sempre qualcuno che deve smontare tutto per darmi consigli non richiesti.  Ho pure smesso di raccontare ciò che mi passa per la testa, qualunque cosa sia o cosa mi accade nella vita. Mi tengo tutto dentro perché mi rendo conto che della mia vita non interessa a nessuno, ciò che voglio io non interessa. Mi sono stancata, mi mancano le forze per reagire e mandare a quel paese il primo che mi tratta male, anche se so che dovrei farlo. Mi sento sola e nella solitudine voglio sprofondare. Mi chiedo anche perché io sia ancora viva. Più e più volte ho rischiato di andarmene e non capisco perché io sia ancora qui se la vita che sto vivendo è piena di sofferenza. A che serve vivere sapendo di dover soffrire? Non si può vivere di sofferenza, alla lunga diventa sfiancante e ti toglie le energie per poter reagire. Io davvero non ce la faccio più.",2024-07-05T21:23:56+00:00
solitudine,6091957,34969056,Malinconia/solitudine durante l’estate,"Sono un ragazzo di 21 anni, mai stato un amante di posti affollati/rumorosi… seppur io ami molto andare al mare in compagnia in questo periodo dell’anno. Il problema è che non ho mai nessuno d’estate. La gente se ne esce sempre con “eh no agosto sono pieno/a” e mi chiedo sempre “dove la trovano la gente che gli propone una vacanza?” io è già TANTO se esco 2 o 3 volte al mese (non d’estate). Quindi ho deciso di trovarmi un lavoro: stagista full time al supermercato a Luglio, 400€, e ad Agosto, 800€. Non saranno tanti ma almeno sono soldi ed è un modo per passare l’estate. Capita anche a voi di sentirvi persi e completamente soli d’estate?",2024-06-28T10:09:06+00:00
solitudine,6090370,34969056,L’altra sera ho pianto pensando a come vivrò senza mio padre,"Scusate per il papiro. Sono un ragazzo di 21 anni che frequenta il DAMS. Ho un rapporto molto buono con mia madre (seppur incrinato), ma mio padre è il mio migliore amico (diventerei papà solo se fossi sicuro di essere come lui è stato per me), perché è sempre lì a propormi di fare qualcosa con lui, vedere qualche film, fare qualche gita (energia permettendo, giustamente, perché spesso torna a casa da lavoro mezzo morto e non ha la forza di fare nulla) e a festeggiare con me (sia i miei compleanni che un nuovo lavoro). Entrambi i miei genitori sanno dei miei problemi, perché ne ho parlato con loro. Sanno della mia solitudine (nonostante conosca un po’ di gente, non si tratta di amici e, infatti, l’estate corrisponde sempre a 3 mesi di puro vuoto e malinconia per me, anche se devo dire che proprio d’estate sono nate le mie storie migliori) e del fatto che nessuno mi cerchi attivamente (devo sempre scrivere io per primo e aspettare una risposta per ore ore e ore). Sanno anche dei miei problemi mentali (adesso prendo sertralina e sono seguito da una psichiatra) e, in generale, del mio sentirmi sempre “di troppo” Amo il cinema, e vorrei fare cinema con tutto me stesso. Ho un po’ di idee interessanti in mente e ogni volta che qualcosa di affascinante mi passa per la testa, lo scrivo/disegno sul mio libretto. Ho una mia idea di cinema ben precisa (probabilmente per nulla originale), influenzata dal modo in cui guardo il mondo e le persone (per questo, amo Fellini in particolare). Al momento sto lavorando ad un corto del quale (ovviamente) mio padre sa tutto. L’altra sera, però, mi dice “Esattamente oggi, 35 anni fa, mio padre morì” (mio nonno paterno morì nel sonno quando mio padre aveva circa la mia età). A me vennero i brividi ma, lì per lì, stemperai il tutto con una battuta e andai a dormire. Non dormii. Pensai al fatto che, inevitabilmente, prima o poi, dovrò dire addio a mio padre, l’unica persona che ho davvero affianco a me. Improvvisamente, sento un nodo alla gola. Apro gli occhi e la stanza è immersa nel buio. Ero sempre a casa mia, e se mi fossi alzato avrei potuto vedere mio papà dormire nel suo letto ma, in realtà, era come essere l’ultimo ad andarsene da una festa stupenda, indimenticabile, senza aver parlato abbastanza al festeggiato. Perché, purtroppo o per fortuna, con le persone alle quali si tiene, di certe cose non si parla mai, perché o “non è il momento giusto”, o “è troppo triste”. Sono queste le notti che mi fanno alzare la mattina con un sorriso di malinconia mista a gioia alla vista di mio papà.",2024-05-30T16:20:17+00:00
solitudine,6088411,34987334,Funziona ancora questo gruppo?,"durante la settimana non ci sono problemi, la mia settimana é intensa piena di impegni, lavoro e hobby mi piace molto la cura per me stesso, la solitudine la sento molto il weekend….avendo amici che chi é sposato, chi ha figli , chi lavora chi é strano spesso mi ritrovo da solo in casa….vorrei fare tremila cose",2024-04-27T12:28:05+00:00
solitudine,6086410,23374540,🙃Vorrei…,"Chi come me ha figli grandi e sente molto la solitudine? Io , purtroppo vivo una situazione che rende vuote le mie giornate. Vorrei poter avere piu’ spazio per me stessa e un marito e padre per i miei figli. C’e’ qualcuno che  vive una realtà simile alla mia che abbia voglia di scrivermi?",2024-03-27T16:36:30+00:00
solitudine,6084635,34967221,INVADENTE,"Non la sopporto a mia madre è troppo invadente, quando le racconto le cose, mi sprona sempre ad uscire di casa e a conoscere nuove persone. E' come se volesse per forza che faccio quello che dice lei, quando parlo di mia cugina, dice ""è normale fare esperienze"".  Poi quando gli ho detto che un mio amico fidanzato non mi aveva invitato alla sua festa perchè ha invitato solo coppie, lei ha detto ""Non ti può presentare a qualcuno?"". E poi è venuta vicino a me dicendo che forse sarei più serena se fossi fidanzata! oppure che mo se ero fidanzata potevo uscire con loro. E poi ha detto ""La solitudine fa male a tutti!"".",2024-02-29T15:53:32+00:00
solitudine,6083479,34984183,Sappiamo affrontare la solitudine?,No formatter is installed for the format not-found,2024-02-13T11:40:29+00:00
solitudine,6082843,34979787,"Solitudine ""sentimentale""","Ciao a tutti Capita spesso di sentirvi soli sentimentalmente? Se si,quali rimedi consigliereste? La solitudine non mi pesa,ma ogni tanto la percepisco soprattutto in campo sentimentale. Credo sia bello confrontarsi con una persona,crescere e costruire qualcosa insieme,ma ad oggi non ho nulla di concreto. Aspetto vostri pareri,consigli Grazie",2024-02-04T18:57:17+00:00
solitudine,6082376,34982974,Amo la solitudine ma al tempo stesso la temo,"Buonasera, ho 46 anni e tante conoscenze ma nessuna amicizia sincera. Ogni qual volta che cerco di stringere qualche rapporto trovo delle cose incompatibili con me: non sopporto, per esempio, persone che si vantano continuamente e soprattutto sopravvalurano i propri figli, e spesso faccio passi indietro in queste relazioni. D'altronde sto molto bene da sola, la solitudine mi ricarica, mi piace stare con i miei pensieri e adoro meditare. Ho paura, però, che a lungo andare questa cosa che non mi faccio andar bene nessuno mi porti ad un futuro di solitudine forzata e senza una via di uscita. Ora mio marito e i miei figli mi riempiono la giornata, mi appagano completamente, ma prima o poi i figli, giustamente, ci lasceranno e io ho paura di diventare una vecchietta scorbutica. Si può diventare un pochino più tollerante?",2024-01-28T19:09:49+00:00
solitudine,6081046,34968033,Mi sento sola 😞,"Sono una ragazza di 25 anni che ama la vita e ritengo di essere una ragazza carina e con la testa sulle spalle . pero purtroppo mi capitano periodi della vita che mi sento così giù di morale , sola ( perché effettivamente lo sono ) visto che non ho un buon rapporto con la mia famiglia , la ritengo tossica , non vado d’accordo con i miei fratelli e mia madre è emotivamente lontana da me , questa storia mi ha da sempre destabilizzata , sin da piccola mi ha creato problemi di autostima e anche nelle relazioni sociali . da un po’ di anni ho intrapreso un percorso psicologico dove ho scoperto il mio valore e che tutto quello che mi è successo non è dipeso da me è che sono una persona che vale . in più mi son lasciata da circa 7 mesi e questa cosa mi ha fatto star male da morire perché voleva dire sentirsi ancora più sola al mondo .. non riesco ad accettare la mia solitudine vorrei un amore , un compagno con cui condividere la vita ed invece mi ritrovo a 25 anni single e sola . scusate lo sfogo ma ne avevo bisogno 😞",2024-01-07T19:13:47+00:00
solitudine,6079720,34966870,Al nord non si riesce a fare amicizia,"Non è possibile sentirsi così, si sta in completa solitudine quì al nord, non ho nessuna amica con cui uscire a prendere un caffè e la cosa più triste è che arriverà un altro Natale senza ricevere nessun augurio da quell’ amica che sai che ti resta accanto.  Credo ci sia un problema comunicativo, perché quello che cerco non è una mano sulla spalla ma delle amiche che abbiano intenzione di stare in mia compagnia.   Vedo invece che in ogni chat mi rispondono:” vedrai, passerà.”  Non capisco come mai ultimamente siamo diventati poco sensibili e predisposti all’ ascolto, così è molto difficile sentirsi felici.",2023-12-15T16:04:57+00:00
solitudine,6079174,34981246,Stare male e non sapere più che fare...,"Ciao a tutti, mi presento, ho 34 anni, un'infanzia normalissima, un'adolescenza altrettanto normale. Nessun evento traumatico particolare, ma una sensazione di malessere, di paura del giudizio altrui, di scarsa autostima, di solitudine che mi accompagna da sempre. Vi puntualizzo qualche episodio importante. Nel 2017 conosco quello che è diventato mio marito ad aprile. E' un medico, e fin da subito non gli è sfuggito questo mio disagio. Tra il 2018 e il 2019 inizio a frequentare (anche su suo consiglio) un Centro Psico Sociale dove uno psichiatra molto in gamba mi dà alcune dritte, consigli utili e mi fa un po' leggere dentro me stessa. Nel dicembre 2019, probabilmente anche a causa di un lavoro che mi faceva sentire totalmente inutile e insoddisfatta, inizio ad avere attacchi di panico pesanti, legati soprattutto a mezzi pubblici (prendo il treno per andare al lavoro), affollati, stretti, dove mi sento ""intrappolata"". Da quel momento il mio psichiatra mi dà anche una terapia farmacologica. Nel frattempo lo psichiatra viene spostato, lui tenta di affidarmi ad uno psicologo del CPS, ma non mi trovo per niente bene (lui era sempre sfuggente, si vedeva che non aveva alcun interesse ad aiutarmi davvero). A quel punto passo sotto un'altra psichiatra, che però dopo un paio di sedute mi saluta perché evidentemente per lei il problema non era così grave. Vado avanti con la mia terapia e tutto sommato sto bene, finché, appunto, ad aprile mi sposo e si inizia a pensare all'eventualità figli. Per una gravidanza è consigliabile sospendere la mia terapia. Ci provo, sto scalando il farmaco e da 15 gocce sono arrivata a 2, ma sto malissimo. Piango sempre, ho continue crisi di nervi, sono scontrosa e mi rendo conto io stessa spesso insopportabile. Se da un lato penso ""mah allora meglio non farlo un figlio"" dall'altro soffro al pensiero che tutte le mie amiche ne stanno avendo. Temporeggerei, ma a luglio faccio 35 anni e inizio a sentire il tic tac dell'orologio biologico... L'idea di non averne mai mi intristisce, ma al tempo stesso in questo momento, in queste condizioni, non penso sia il caso di fare un figlio. Sono distrutta e sapete qual è la cosa peggiore? Che nessuno ci aiuta. Parlo al plurale perché penso sia una sensazione diffusa tra tutti quelli con problemi simili ai miei...lo stato rimborsa qualsiasi cura medica, ma non quelle psicologiche. Mio marito secondo me non capisce fino in fondo il mio disagio. Nessuno lo capisce. Ho provato a sfogarmi con amici, parenti, colleghi, nessuno sembra capire. Non ho un medico a cui riferirmi. Mi sento tanto sola e non so più dove sbattere la testa. Scrivo perché mettere giù i pensieri aiuta sempre, ma se qualcuno vorrà rispondermi ne sarò contenta. Grazie.",2023-12-06T14:47:12+00:00
solitudine,6077927,34980533,Solitudine,"Salve mi.  Chiamo Chiara ho 22 anni una situazione drammatica alle spalle, ho sempre visto un case famiglie , da due anni a questa parte con tutto quello che è successo mi sento sola non amicizie, mi piacerebbe scoprire cos'è l'amicizia... Io in un 22anni non mai avuto amici ho paura del abbandono",2023-11-17T21:00:30+00:00
solitudine,6074838,25120782,soffrire la solitudine a 20 anni,"Non so più cosa fare, non mi sono mai sentita cosi, sono sempre stata una ragazza molto spensierata e felice della propria vita, ma da un anno a questa parte, mi sento catapultata letteralmente nel vuoto, e giorno dopo giorno, sembra sia sempre più difficile uscirne. È come se avessi bisogno di intraprendere un nuovo percorso, conoscere nuove persone, ho davvero la necessità di ritrovarmi totalmente. Non ho amici, non mi sento bella, la mia vita in confronto a quella degli altri è noiosa, vorrei avere più stimoli, la mia routine è diventata università-studio-casa e qualche uscita il sabato sera per svagare, con l’unica amica che ho da anni. ho lasciato il mio ragazzo dopo anni perché non mi trovavo bene neanche più con lui, avevamo ritmi di vita e modi di pensare troppo diversi, non riuscivo più a farmi capire e a capirlo. Mi manca? Si, mi manca ma credo di aver fatto la cosa giusta per entrambi, soprattutto perché voglio ritrovare la persona che ero qualche tempo fa. Vorrei una compagnia di amici con cui far serata, un gruppo di amici su whatsapp per mandarci a vicenda foto e audio stupidi, e ridere, come fanno tutti. Ormai vedo la mia vita davvero lontana rispetto a quella degli altri, eppure, ho solo 20 anni. Vedo la vita perfetta su Instagram, ragazze che fanno serata quasi ogni giorno, belle, corteggiate, felici, intraprendenti. Io non mi sento cosi. Ho la necessità di farmi sentire apprezzata, non da me stessa ma dagli altri, vi faccio un esempio: sapere che piaccio a qualcuno, sapere che un ragazzo mi viene dietro, mi piace solo perché mi fa sentire meglio con me stessa, è come se mi aumentasse un po’ l’autostima. Ne sento proprio il bisogno, e questo mi fa capire che non mi riesco più ad accettare, non tanto esteticamente, ma proprio a livello di persona.Con i miei compagni del liceo, non siamo mai stati molto uniti, eravamo una classe molto divisa tra gruppetti e false persone, ad oggi ognuno ha la sua vita. All’università, dopo 1 ano e mezzo che frequento, non ho ancora trovato dei veri colleghi con cui magari uscire, o anche solo studiare insieme per gli esami…ci si ferma al ‘ciao, come stai?’, e anche lì, mi sento vuota e sola ogni giorno.",2023-10-06T10:25:40+00:00
suicidio,6101420,34996352,"Parenti stretti e molestie, cosa fare","Buon Natale a tutte.  Ho avuto per tutta la vita uno zio che ha sempre fatto battute fortemente spinte verso le nipoti, ora con le pronipoti, noi cugine lo tenevamo a distanza pur schifate dai suoi sguardi sbavosi, ma ora mia figlia forse più sensibile puntualmente torna a casa dalle serate in famiglia, piangendo. La situazione si è aggravata parecchio. Un altro parente ben più giovane a cui vogliamo un bene dell'anima improvvisamente ieri mi ha toccato il seno con una scusa senza senso per chiudermi la zip (ma non ho pensato male perché comunque mi sembrava impossibile, ho sempre avuto una fiducia cieca in lui) e HA TOCCATO PIÙ VOLTE LA COSCIA, tutta la coscia con tutta la mano a mia figlia, che ne è rimasta sconvolta. Parliamo di una ragazza di 20 anni, di uno zio di 30 e io ne ho 50.  La mia famiglia è stata colpita da gravi lutti, suicidi, malattie, tradimenti e divorzio, e noi pochi rimasti cerchiamo di essere forti e stringerci.....ma perché adesso questo? Cosa posso fare? Io gli avrei parlato ma mia figlia mi ha fatto giurare di non parlarne quando si è confidata. Di certo questa sera sarò un segugio. Grazie a tutte ❤️",2024-12-25T09:41:56+00:00
